n	row_ratio	col_ratio	offset
375251	5.074638042270374	5.074648701802261	4
375536	5.074647969835116	5.074658621277321	4
375822	5.074713561207167	5.074721543709522	3
376108	5.07472587660991	5.074731194231444	2
376394	5.074780681944983	5.074785995525965	2
376680	5.074877880429011	5.074883189975576	2
376965	5.074916769461356	5.074924727759871	3
377251	5.074973956331461	5.074979257841596	2
377537	5.07509197773993	5.075102572727971	4
377823	5.075170119341596	5.075183353051561	5
378109	5.0753407086316376	5.075353932331682	5
378394	5.075484812127042	5.0754900976231125	2
378680	5.075594169219394	5.07559680997148	1
378966	5.075706000010555	5.075708638769705	1
379252	5.075844029827134	5.0758519401347915	3
379538	5.075810590770884	5.075813225553173	1
379823	5.075827424879483	5.0758300576847635	1
380109	5.0759703137784165	5.075980837075681	4
380395	5.076141905124936	5.0761445339712665	1
380681	5.076237059375172	5.07623968624649	1
380967	5.076400318137791	5.076402943037061	1
381252	5.076469107047307	5.076476975858487	3
381538	5.076605737829522	5.076608358800434	1
381824	5.0767447829366406	5.0767552589674825	4
382110	5.076922875611735	5.076930726754076	3
382396	5.077053630268099	5.077058860448331	2
382681	5.077072026047805	5.077074639190344	1
382967	5.077092804340844	5.077098026722929	2
383253	5.076983089499626	5.076996135711918	5
383539	5.077157733633347	5.077160340930127	1
383825	5.077201849801342	5.077204455155345	1
384110	5.077417927156283	5.077420530577179	1
384396	5.077591858396029	5.077594459879916	1
384682	5.077812322905673	5.07781492245543	1
384968	5.0778636146381	5.077868809875106	2
385254	5.077904447455445	5.077914830215909	4
385539	5.078137360941435	5.078155517340658	7
385825	5.07819348150068	5.078198665197952	2
386111	5.078332396642416	5.078337576500022	2
386397	5.0785746266145955	5.078577214626407	1
386683	5.078679435092828	5.078697537776422	7
386968	5.078890244154556	5.078892828347564	1
387254	5.0789946650002324	5.078997247284728	1
387540	5.079073127935181	5.079086029829179	5
387826	5.079324233032339	5.0793268115082535	1
388112	5.079477058168776	5.079489941047945	5
388397	5.07948568088837	5.07949083025873	2
388683	5.079545542254228	5.079548115044908	1
388969	5.079535901318614	5.079553897611378	7
389255	5.07956224069055	5.079577654750742	6
389540	5.079640088309288	5.079647789700672	3
389826	5.0797766182861075	5.079784314027284	3
390112	5.079789906488393	5.079800159954065	4
390398	5.079941495601924	5.079949180067521	3
390684	5.079836901434407	5.079839461047803	1
390969	5.0799449572728275	5.079950072767918	2
391255	5.080050095206451	5.080055206962212	2
391541	5.080078459216276	5.080086121249115	3
391827	5.0802037633955806	5.080206315542318	1
392113	5.080349287067759	5.080354387638257	2
392398	5.0805432239715795	5.080548320837517	2
392684	5.080583879149647	5.080586425726539	1
392970	5.080660101279996	5.080665190727028	2
393256	5.0808150416014	5.080820127347072	2
393542	5.080796967032744	5.08079950805759	1
393827	5.08091877905781	5.080923857429785	2
394113	5.080931103515996	5.080936178202698	2
394399	5.081062578759074	5.081070185269232	3
394685	5.081193863460735	5.081196397126822	1
394971	5.081383190158265	5.081388253821166	2
395256	5.0812916185965555	5.081301738620033	4
395542	5.081384530593464	5.081389586946519	2
395828	5.0815278353224125	5.08153288802207	2
396114	5.081648212383304	5.081655785960607	3
396400	5.081584258324924	5.081591826437942	3
396685	5.081490351286285	5.081492872178177	1
396971	5.0816029382498975	5.081605457325598	1
397257	5.081634810714474	5.081649914287224	6
397543	5.0817546781102925	5.081762224463769	3
397829	5.081743663734922	5.081746177377718	1
398114	5.081913723204911	5.081918746891594	2
398400	5.0819553212851405	5.081965361445783	4
398686	5.082227617724224	5.082235142442925	3
398972	5.082389240347694	5.082394253230803	2
399258	5.082495529206678	5.082503043145034	3
399543	5.082564329746735	5.082569335465769	2
399829	5.082665339432608	5.082667840501815	1
400115	5.0826962248353595	5.082708721242643	5
400401	5.082689603672319	5.082707086146138	7
400687	5.0828077776419	5.082810273355512	1
400972	5.082913520146045	5.082918508025498	2
401258	5.083098654730871	5.083116099865921	7
401544	5.083345785268862	5.083348275655968	1
401830	5.083445735758903	5.083455690217256	4
402115	5.083443790955323	5.083458712059983	6
402401	5.083466492379492	5.0834714625460675	2
402687	5.083645610610723	5.083648093929032	1
402973	5.083859216374298	5.083861697930134	1
403259	5.084040281804002	5.084042761599865	1
403544	5.084159348175168	5.0841618262196935	1
403830	5.0842829903672335	5.084285466656762	1
404116	5.084352017737482	5.0843619158855375	4
404402	5.0843566550115975	5.084361600585556	2
404688	5.084504606017475	5.084507077056894	1
404973	5.0845192148612375	5.084524153462083	2
405259	5.084639699550165	5.0846421671079485	1
405545	5.084547953987843	5.084555351440654	3
405831	5.084729850602837	5.084732314682713	1
406117	5.084697267043734	5.084699729388329	1
406402	5.084760901767216	5.084765823002839	2
406688	5.084898005350539	5.08490784090015	4
406974	5.084774457336341	5.084776914495766	1
407260	5.084958012080735	5.084962922948485	2
407546	5.085111864672945	5.0851216795159315	4
407831	5.085250998575391	5.085253450571438	1
408117	5.085436284202815	5.0854411847582925	2
408403	5.0855772362103115	5.085582133333986	2
408689	5.085703309851746	5.085708203548419	2
408975	5.0859221223791184	5.085924567516352	1
409260	5.0860382153154475	5.086040658749939	1
409546	5.086268697533367	5.086271139261524	1
409832	5.086276815866014	5.0862816959144235	2
410118	5.086267854617452	5.086270292940081	1
410404	5.086278398846015	5.086283272092865	2
410689	5.086233135048662	5.086235569981178	1
410975	5.086289920311454	5.086297220025549	3
411261	5.0864900878031225	5.086494950894931	2
411547	5.086668108381303	5.086677827805816	4
411833	5.086709904257308	5.086714760594707	2
412118	5.086912000931772	5.086916853910773	2
412404	5.0869850922881445	5.086992366708373	3
412690	5.086992657927258	5.087002350432528	4
412976	5.087300472666692	5.087305315563132	2
413262	5.087399760926482	5.0874046004713716	2
413547	5.08746285186448	5.087477360493486	6
413833	5.087482148596173	5.087484565029855	1
414119	5.087460367672095	5.0874627824369325	1
414405	5.087530314547363	5.087532727645661	1
414690	5.08760037618462	5.0876027876244905	1
414976	5.087737604102406	5.08774483343615	3
415262	5.087698850364348	5.087701258482596	1
415548	5.087804537622609	5.087809350544341	2
415834	5.087777815185867	5.087785029603159	3
416119	5.087809016170855	5.087813822488279	2
416405	5.087991258510344	5.087996061526638	2
416691	5.088250046197302	5.0882572457768465	3
416977	5.088376577125357	5.088378975339167	1
417263	5.0884142615089285	5.088428640929102	6
417548	5.08841618209164	5.088418577025875	1
417834	5.088477720817358	5.088482507407248	2
418120	5.088529608724768	5.088532000382665	1
418406	5.08873438717418	5.088739167220355	2
418692	5.088637948659158	5.088647502221203	4
418977	5.088747114996766	5.088749501762627	1
419263	5.088657954553586	5.088660339691315	1
419549	5.088847786551749	5.088854937087206	3
419835	5.088842045089142	5.088865863970369	10
420121	5.088941043175656	5.088945803708931	2
420406	5.089028225096692	5.089030603749709	1
420692	5.0890461430214975	5.089050897093361	2
420978	5.08917805681057	5.089180432231613	1
421264	5.089248072467622	5.089252820084318	2
421550	5.089417625429961	5.089424742023485	3
421835	5.089480484075527	5.089489966456079	4
422121	5.089607008417018	5.089616484372964	4
422407	5.089719157116241	5.089721524501251	1
422693	5.089769643689392	5.089783838388618	6
422979	5.089801148520376	5.089810605254635	4
423264	5.089920238905269	5.089922601496938	1
423550	5.089956321567701	5.089968126549404	5
423836	5.089992355533744	5.090006511952736	6
424122	5.090113222138913	5.090117937763191	2
424408	5.090344668338014	5.090351737007785	3
424693	5.090441801489547	5.0904512200577825	4
424979	5.090512707686733	5.090519766859068	3
425265	5.090578815562061	5.090590572936875	5
425551	5.090771728887959	5.090785828255603	6
425837	5.091016046045787	5.091020742678537	2
426122	5.091060776021891	5.091067816259193	3
426408	5.091196694245887	5.0912131104482095	7
426694	5.091119162678641	5.09112619347823	3
426980	5.091172888659891	5.091175230689962	1
427266	5.0912639901138865	5.091266330576269	1
427551	5.091418333719252	5.091423011523771	2
427837	5.09146941475375	5.091483438786267	6
428123	5.091567143087384	5.091571814642053	2
428409	5.09163439610279	5.091636730320792	1
428694	5.091788081941898	5.091790414608089	1
428980	5.091950673691081	5.091955335913096	2
429266	5.092029184701327	5.092036173375017	3
429552	5.092061031027676	5.092065687041383	2
429838	5.092169608084906	5.092171934542781	1
430123	5.092231756962543	5.092238731711626	3
430409	5.092372603732729	5.09237492710422	1
430695	5.092387884697988	5.092394850184005	3
430981	5.092389223654871	5.092393864230674	2
431267	5.09242997957182	5.092432298320993	1
431552	5.092556632804389	5.092563584457956	3
431838	5.092548594611868	5.092550910295064	1
432124	5.092547509511159	5.092549823661726	1
432410	5.092592678245184	5.092599616105085	3
432696	5.092586943258084	5.092589254349474	1
432981	5.092666883766262	5.09267381247676	3
433267	5.092924224554374	5.09292653259999	1
433553	5.092964412655431	5.092966719178508	1
433839	5.092900822655409	5.092905432660503	2
434125	5.092917938381802	5.092924848833861	3
434410	5.093002002716328	5.093006606661909	2
434696	5.093230671549772	5.093235272466275	2
434982	5.0933762776390745	5.093380875530482	2
435268	5.093608994918074	5.093625076964077	7
435554	5.093625589479146	5.093627885405713	1
435839	5.093924591420226	5.093929180270696	2
436125	5.093961593579822	5.093966179421037	2
436411	5.093989381569209	5.093991672987161	1
436697	5.094033162581836	5.094035452499101	1
436983	5.094113500982876	5.094127231494132	6
437268	5.09413220267662	5.094143637311672	5
437554	5.094136952239038	5.09414609396783	4
437840	5.094089164991778	5.094105152567148	7
438126	5.09431533394503	5.0943221812903134	3
438412	5.094390664489111	5.094395226408036	2
438697	5.094347579308725	5.094354417741631	3
438983	5.09433394915065	5.0943362271431925	1
439269	5.094497904473113	5.094511563529409	6
439555	5.094618420902958	5.094620695931112	1
439841	5.094643291553084	5.094650112199636	3
440126	5.094720602736489	5.0947342351962845	6
440412	5.094831657629674	5.09484528123666	6
440698	5.095024256974163	5.095026526101775	1
440984	5.09519846525044	5.095203000562378	2
441269	5.095356800500375	5.095361332883116	2
441555	5.0954195966527385	5.095426390823341	3
441841	5.095414413782334	5.095423466812722	4
442127	5.095388881475232	5.095391143268789	1
442413	5.095480919412404	5.095485440075223	2
442698	5.0954872170192775	5.095489475895532	1
442984	5.095371390388817	5.095373647806693	1
443270	5.095420398402779	5.095424910325535	2
443556	5.095523451379307	5.095525705886066	1
443842	5.095651155140794	5.095653408194808	1
444127	5.095715865056617	5.095729374705884	6
444413	5.095816279001739	5.095818529160938	1
444699	5.095860345986836	5.095864843410936	2
444985	5.095962785262425	5.095976268862995	6
445271	5.096175138286571	5.096179629933232	2
445556	5.096266238138416	5.096272971298782	3
445842	5.096204484996927	5.09620672794398	1
446128	5.096422999677222	5.09642748269555	2
446414	5.096401546546479	5.096403786619596	1
446700	5.096377882247594	5.096380120886501	1
446985	5.096452901104064	5.096457375527143	2
447271	5.096625982905219	5.096632690248194	3
447557	5.096595517442471	5.096599986147016	2
447843	5.096674504234743	5.096681203010877	3
448129	5.096760084707752	5.096775705209883	7
448414	5.09673203780435	5.096734267886373	1
448700	5.096808558056608	5.096819701359483	5
448986	5.096940661846917	5.096947343569733	3
449272	5.096956854644848	5.096959080467957	1
449558	5.097191018733956	5.097199916362293	4
449843	5.097329512741112	5.097333958736715	2
450129	5.097376529839224	5.097380973009959	2
450415	5.097372423209706	5.097381303908618	4
450701	5.097488135149467	5.0974903539153456	1
450987	5.097621439198913	5.097623656557728	1
451272	5.097599673810917	5.097606321686256	3
451558	5.0976375127890545	5.097641941898937	2
451844	5.097600056656722	5.097602269809935	1
452130	5.0975847654435675	5.097589188950081	2
452416	5.097697694157589	5.097699904512661	1
452701	5.097777561790233	5.097799651425555	10
452987	5.097974114047423	5.097976321616294	1
453273	5.098106439165801	5.098117470045646	5
453559	5.098309150518455	5.098320174442575	5
453845	5.09839041963666	5.0984014366138215	5
454130	5.098489419329267	5.098500429392464	5
454416	5.098618886658921	5.098629889792613	5
454702	5.098860352494601	5.0988713487075055	5
454988	5.09883557368546	5.098839969405787	2
455273	5.098951618040165	5.098956011008779	2
455559	5.098920227676327	5.098924617887035	2
455845	5.098902039070298	5.0989042327984295	1
456131	5.09901541443138	5.099019799136651	2
456417	5.099049772466845	5.099054154424572	2
456702	5.099101821318935	5.099112769376968	5
456988	5.099147023554229	5.0991492117954955	1
457274	5.099174674265321	5.099176861137961	1
457560	5.099217588950083	5.099224145467261	3
457846	5.099367472905737	5.099374025327293	3
458131	5.099362409441841	5.099364592223622	1
458417	5.099507653511977	5.0995098349319505	1
458703	5.099609115266305	5.099620015565628	5
458989	5.099627659922133	5.099629838623583	1
459275	5.099644004136955	5.099646181481683	1
459560	5.099710592740883	5.099714944729741	2
459846	5.099787755031032	5.099789929672108	1
460132	5.100045204419601	5.100051724287813	3
460418	5.100117719116107	5.100124234934342	3
460704	5.100166267277905	5.100179290824477	6
460989	5.100362481534266	5.100364650783424	1
461275	5.10050837352989	5.100512709338247	2
461561	5.100576088534344	5.100580421656076	2
461847	5.1005960848506104	5.100600415289046	2
462133	5.1007848389965655	5.100787002875795	1
462418	5.100759486006168	5.10076813618847	4
462704	5.100775009509319	5.100779331927106	2
462990	5.10084019093285	5.100842350806713	1
463276	5.1009398285255445	5.1009484626874695	4
463562	5.100976784119492	5.100983255745725	3
463847	5.1010139119149205	5.101016067798218	1
464133	5.101156349580831	5.101164967800178	4
464419	5.101333063462089	5.101339523146125	3
464705	5.101466521771877	5.101475129383157	4
464991	5.101386908563821	5.10138905914308	1
465276	5.101419372587453	5.101427969635227	4
465562	5.1016169704572105	5.101619118398839	1
465848	5.101638302622314	5.101646889114046	4
466134	5.1017625832914995	5.1017668739032125	2
466420	5.101824535826079	5.101828823806869	2
466705	5.101833063712624	5.10183520639376	1
466991	5.101798535731952	5.101819949420867	10
467277	5.10187961316307	5.101896733629089	8
467563	5.101992672645184	5.1019948113944	1
467848	5.101977565363109	5.10197970280946	1
468134	5.101996436917634	5.102007117620168	5
468420	5.102143375603092	5.10214551043935	1
468706	5.102217594824901	5.102230396026507	6
468992	5.10224481441048	5.102251211108078	3
469277	5.102346801569222	5.102357456257178	5
469563	5.102520854496627	5.102525113776	2
469849	5.102624460198915	5.102626588542276	1
470135	5.102640730853904	5.102642857902517	1
470421	5.102790904317622	5.102797281583943	3
470706	5.102762658644674	5.102766907581378	2
470992	5.102878605156776	5.102880728335088	1
471278	5.102996532832002	5.1029986547218416	1
471564	5.10312916168325	5.103139764697899	5
471850	5.103208646815725	5.103217124086044	4
472135	5.103173880352018	5.1031781164285634	2
472421	5.103217257488554	5.103221491000612	2
472707	5.103279621414534	5.103281736889871	1
472993	5.103265798859603	5.103270027251989	2
473279	5.103410461905134	5.10341257482373	1
473564	5.103417911834515	5.103420023481514	1
473850	5.103600295452147	5.103604516197109	2
474136	5.103554676295409	5.103565221792904	5
474422	5.103635581823777	5.103637689651829	1
474708	5.103825930888041	5.103830144004315	2
474993	5.103993111477433	5.103995216771615	1
475279	5.103932637461365	5.1039347414886835	1
475565	5.103971065995185	5.103987888091008	8
475851	5.1040661887859855	5.104068290284143	1
476137	5.103982677254655	5.103988977962225	3
476422	5.103998136106225	5.104002334065178	2
476708	5.104162296416255	5.104174882737441	6
476994	5.104338838643673	5.10434512803096	3
477280	5.1043538384177	5.104360124036205	3
477566	5.104366726274484	5.10437300812872	3
477851	5.104551418747685	5.104563974962907	6
478137	5.104622733651652	5.104624825102428	1
478423	5.10466679068523	5.104668880885743	1
478709	5.104869555408401	5.104871644360144	1
478995	5.105034499316277	5.1050365870207415	1
479280	5.105141044900685	5.105147304289768	3
479566	5.105301460070147	5.105305630507584	2
479852	5.105353317272826	5.105355401248718	1
480138	5.105517580362313	5.105523828565954	3
480423	5.105631911877658	5.105636074875682	2
480709	5.105706362893144	5.1057167641962184	5
480995	5.10571211758958	5.10571419661327	1
481281	5.105844610528984	5.10584668831722	1
481567	5.105912572913011	5.105916726021509	2
481852	5.105881058914355	5.105885209566423	2
482138	5.105942696904206	5.105944770999175	1
482424	5.1060208447340925	5.106024990464819	2
482710	5.106136189430507	5.106142404342152	3
482996	5.106176862748346	5.106181003569388	2
483281	5.106302544482403	5.106308752051084	3
483567	5.106485761021741	5.106491964919029	3
483853	5.106493087776659	5.106499288006894	3
484139	5.106498340352667	5.106502471397677	2
484425	5.10650977963565	5.10651184393869	1
484710	5.106606011842133	5.106614264199212	4
484996	5.10665242599939	5.106658611617416	3
485282	5.106739998598753	5.106744119913782	2
485568	5.106734793067089	5.106738911954659	2
485854	5.106851029321565	5.106853087553051	1
486139	5.10708048521102	5.1070845992607055	2
486425	5.107112093334019	5.107116204964794	2
486711	5.107213520960077	5.107217630174786	2
486997	5.107378484877731	5.10738053827847	1
487283	5.107354453161715	5.107360609748339	3
487568	5.107420913595642	5.10742501558757	2
487854	5.107302594628721	5.107308744009479	3
488140	5.107381079198591	5.107385176383825	2
488426	5.107293633017079	5.107295680410134	1
488712	5.107304506539639	5.107310645124326	3
488997	5.107403521902997	5.1074076119076395	2
489283	5.107520596464623	5.107524684078539	2
489569	5.107564000171579	5.107568085397564	2
489855	5.1076461401843405	5.107648181604761	1
490141	5.107673098149308	5.107675138378548	1
490426	5.107661502448892	5.107669658623319	4
490712	5.1077251014851885	5.107739366471576	7
490998	5.10772956305321	5.107731599721384	1
491284	5.107998632155739	5.1080027031208015	2
491570	5.1080069979860445	5.108009032284314	1
491855	5.10811519655183	5.108117229671346	1
492141	5.1082169540842965	5.108225081836303	4
492427	5.108164255818629	5.108166286576488	1
492713	5.108271955479153	5.1082780442164095	3
492999	5.1083977857967255	5.108403871001767	3
493284	5.1084851728416085	5.108487200071359	1
493570	5.1084608059647065	5.108464858074843	2
493856	5.108620731549277	5.108628831076265	4
494142	5.108638812325202	5.108648930874121	5
494427	5.108661137033374	5.108667204663176	3
494713	5.10889343922638	5.1089055674704325	6
494999	5.10903456370619	5.109038604118392	2
495285	5.109108896897745	5.109116973055917	4
495571	5.109138751056862	5.109146822554185	4
495856	5.109445080829919	5.109447097544448	1
496142	5.109430364693979	5.109434395797977	2
496428	5.109560701652606	5.109564730434222	2
496714	5.10957009466212	5.109572107893073	1
497000	5.10961167002012	5.10961569416499	2
497285	5.109651407140775	5.109653418060066	1
497571	5.109765239533655	5.1097712688239465	3
497857	5.109886975577324	5.10989099279512	2
498143	5.109868049937468	5.109872064848848	2
498429	5.109865196447237	5.109873221662464	4
498714	5.109920716081763	5.109924726396291	2
499000	5.109867735470942	5.10987374749499	3
499286	5.110039135886045	5.110041138746129	1
499572	5.11007822696228	5.110080228675747	1
499858	5.1100952670558435	5.110117273305619	11
500143	5.110096512397455	5.110098511825618	1
500429	5.110275383720768	5.110281378577181	3
500715	5.110270313451764	5.110272310595848	1
501001	5.110385009211559	5.110387005215559	1
501287	5.110421774352816	5.110423769218033	1
501572	5.11047068018151	5.110474667644924	2
501858	5.110581080704104	5.110583073299619	1
502144	5.110641568952333	5.110643560412949	1
502430	5.110680094739566	5.110682085066577	1
502716	5.110764328169384	5.110766317364078	1
503001	5.110649879423699	5.110651867491317	1
503287	5.110696282637938	5.110700256513679	2
503573	5.1108677391361335	5.110869724945539	1
503859	5.110838548085873	5.110844502132541	3
504145	5.110835176387746	5.110837159944063	1
504430	5.110875641813532	5.110879606684773	2
504716	5.110935654902955	5.110937636215218	1
505002	5.110967877354941	5.110971837735296	2
505288	5.111128702838777	5.11113068190814	1
505574	5.11122605197261	5.111230007872241	2
505859	5.11132746476785	5.111331418438735	2
506145	5.111337660156675	5.111345563030357	4
506431	5.111353767838067	5.111357717043388	2
506717	5.111425115005023	5.1114349824458225	5
507002	5.111534076788652	5.111549855819109	8
507288	5.111644667329013	5.111646638595827	1
507574	5.11173937199305	5.111743312305201	2
507860	5.111804434292916	5.111806403339503	1
508146	5.1118162890192975	5.11182612871104	5
508431	5.11183621769719	5.111842118202864	3
508717	5.111863767084646	5.111865732814119	1
509003	5.1120602432598625	5.112064172509789	2
509289	5.112266316374397	5.112270243417784	2
509575	5.112395623804151	5.112397586223814	1
509860	5.112530890832778	5.112534813478209	2
510146	5.1125089680209195	5.112510928244071	1
510432	5.1126594727603285	5.112665350134788	3
510718	5.11275106810412	5.112756942187273	3
511004	5.1128875703517	5.112889527283544	1
511289	5.11306912528922	5.113071081130242	1
511575	5.113187704637639	5.113189659385232	1
511861	5.113331548994746	5.113339363616294	4
512147	5.113365889090437	5.113367841654838	1
512433	5.1133865305317965	5.11339043348106	2
512718	5.11346783221966	5.113469782609544	1
513004	5.113465002222205	5.113470850129824	3
513290	5.1134115217518366	5.113415418184652	2
513576	5.113607333676028	5.113609280807514	1
513862	5.113773736917694	5.1137815211087805	4
514147	5.113924616889722	5.113934341734951	5
514433	5.113956530782434	5.113962362445644	3
514719	5.113957324287621	5.113961209902879	2
515005	5.114070737177309	5.11407267890603	1
515291	5.114209252635889	5.1142111932869	1
515576	5.114227582354493	5.114233401089267	3
515862	5.114245670353699	5.114247608856632	1
516148	5.11429086231081	5.114296674597209	3
516434	5.114337940569366	5.114341813281078	2
516720	5.114392707849512	5.114400448985911	4
517005	5.114463109641106	5.114468912292918	3
517291	5.114542878186553	5.114546744482313	2
517577	5.1145877811417435	5.114591645301085	2
517863	5.114729185131975	5.11473304715726	2
518149	5.114843413767082	5.114847273660665	2
518434	5.11494616479629	5.114948093682127	1
518720	5.114961829117829	5.114965684762493	2
519006	5.114927380415641	5.114933160695638	3
519292	5.114968071913298	5.114969997612134	1
519578	5.115041437474258	5.115045286751941	2
519863	5.1151034022425135	5.115111096577367	4
520149	5.115117014547755	5.1151189370738	1
520435	5.115251664472989	5.115253585942529	1
520721	5.115236374181183	5.115238294595378	1
521006	5.115267386556009	5.115271225283394	2
521292	5.115394059375552	5.115401732618187	4
521578	5.115478413583395	5.115482248100955	2
521864	5.115625910198826	5.11562782640688	1
522150	5.11566408120272	5.115665996361199	1
522435	5.115778996430178	5.115786652885048	4
522721	5.115782606782585	5.115790259048326	4
523007	5.115866518038955	5.115868430059254	1
523293	5.115879631487522	5.115889186364044	5
523579	5.115993956976884	5.115997776839789	2
523864	5.116039659148176	5.116047294717713	4
524150	5.115964895545169	5.115972526948393	4
524436	5.1160351310741445	5.116040851505236	3
524722	5.116128159291968	5.1161300650630235	1
525008	5.116205848291836	5.116209657757596	2
525293	5.116163740997881	5.1161656446973405	1
525579	5.116271768849212	5.116273671512751	1
525865	5.116362564536526	5.116366367794016	2
526151	5.116472267466944	5.1164760686570965	2
526437	5.116473576135416	5.1164773752604775	2
526722	5.116511176673843	5.116518770812687	4
527008	5.116687033213917	5.116700315744732	7
527294	5.116820976533016	5.11682666595865	3
527580	5.1169263429242955	5.116932029265704	3
527866	5.117044856080899	5.117046750501074	1
528151	5.117212691067516	5.117214584465428	1
528437	5.117293073724967	5.11730064321764	4
528723	5.117411196410975	5.11741308776051	1
529009	5.117457358948524	5.11746113960254	2
529295	5.1174921357655	5.117495914376671	2
529580	5.117559197854904	5.117562974432569	2
529866	5.1175636859130424	5.117575009530712	6
530152	5.117609666661637	5.117615325416107	3
530438	5.117689532047101	5.117695187750501	3
530724	5.117833374786141	5.11783714322322	2
531009	5.117988583997635	5.117994233619393	3
531295	5.117891190393284	5.117893072586793	1
531581	5.117914297162615	5.11791617834347	1
531867	5.11801258585323	5.1180257470382635	7
532153	5.118013052637117	5.118016810954744	2
532438	5.118086988531998	5.118090744837897	2
532724	5.118158746367725	5.118164377801638	3
533010	5.11831672951727	5.118324234066903	4
533296	5.118352659686178	5.118362035342474	5
533581	5.118407514510449	5.118411262769851	2
533867	5.118456469495212	5.118460215746619	2
534153	5.118452952618444	5.118454824741226	1
534439	5.118599129180318	5.1186028714221825	2
534725	5.118733928654916	5.118735798775071	1
535010	5.1186575951851365	5.118665071680903	4
535296	5.118752989000479	5.1187548571257775	1
535582	5.118756791677091	5.118764260187983	4
535868	5.118824038755813	5.118825904887024	1
536154	5.11896395438624	5.1189676846577665	2
536439	5.119092757983666	5.119096486273369	2
536725	5.119126181936746	5.1191317713913085	3
537011	5.1192489539320425	5.119250816091291	1
537297	5.119375317561795	5.119380901065891	3
537583	5.119494106026418	5.119495966204289	1
537868	5.119547918820231	5.119555355589104	4
538154	5.119627467230569	5.119633041843041	3
538440	5.119612213059951	5.1196140702770965	1
538726	5.119673080564146	5.11967679302651	2
539012	5.119733883475693	5.119735738721958	1
539297	5.119833783610886	5.1198374921425485	2
539583	5.120001927414318	5.120011193829309	5
539869	5.120092096415982	5.120093948717189	1
540155	5.119976673362276	5.119980376003184	2
540441	5.12007971267909	5.12008156301983	1
540726	5.120110740005105	5.120112589370587	1
541012	5.120202509371326	5.120206206146999	2
541298	5.120244301660084	5.120246149071306	1
541584	5.120252813967916	5.120256506839198	2
541870	5.120336981194751	5.120342517578017	3
542155	5.120290322878144	5.120295856351044	3
542441	5.120461027097878	5.120462870616343	1
542727	5.120649976876035	5.120653661970015	2
543013	5.120730074602266	5.120733757755339	2
543299	5.120880031069448	5.120898437140506	10
543584	5.120943589215282	5.120947268499441	2
543870	5.121008696931252	5.121010535605936	1
544156	5.121020442667176	5.121025955792089	3
544442	5.121079931379284	5.121083604865165	2
544728	5.121058583366377	5.1210640907021485	3
545013	5.1211383948639755	5.121143899319833	3
545299	5.121111536973293	5.12111520468587	2
545585	5.121220341468332	5.121222174363298	1
545871	5.121248426826118	5.121250258760769	1
546156	5.121309662440768	5.121311493419463	1
546442	5.121398062374415	5.121407212476347	5
546728	5.121294318198446	5.121297976324607	2
547014	5.121335102940693	5.121336931047469	1
547300	5.121375845057555	5.121379499360497	2
547585	5.121267017905896	5.121268844106394	1
547871	5.12127489865315	5.121278549147518	2
548157	5.121410471817381	5.121421417586568	6
548443	5.121522200119247	5.12152767014986	3
548729	5.121622877595316	5.121624699988519	1
549014	5.121601634930985	5.121603456378161	1
549300	5.121603859457491	5.121605679956308	1
549586	5.121744367578504	5.1217480066813925	2
549872	5.1217865248639685	5.121788343469025	1
550158	5.121795920444672	5.121801373423635	3
550443	5.121861845822365	5.121863662540899	1
550729	5.121903876498242	5.121911139598605	4
551015	5.1219694563668865	5.121978530530022	5
551301	5.121996876479455	5.121998690370596	1
551587	5.12205508831789	5.122058714219153	2
551872	5.122062724689783	5.122064536704163	1
552158	5.122128086525958	5.1221298976017735	1
552444	5.12215174750744	5.122153557645662	1
552730	5.122265844083006	5.122271271687804	3
553016	5.122350890390152	5.122352698656097	1
553301	5.122490290095264	5.12249209742979	1
553587	5.122566100721296	5.122567907122097	1
553873	5.122602112758701	5.122605723694782	2
554159	5.1225983878273205	5.122600192363564	1
554445	5.122621720819919	5.122627131636141	3
554730	5.122648856200314	5.1226542642366555	3
555016	5.122737002176514	5.122740605676233	2
555302	5.1227728335212195	5.122776435165009	2
555588	5.1227528312346555	5.122754631129542	1
555874	5.122874968068303	5.122876767037134	1
556159	5.1229396629381165	5.122941460985078	1
556445	5.12296273665861	5.122964533781416	1
556731	5.123021710664576	5.123023506864177	1
557017	5.123080624110216	5.123084214664902	2
557303	5.1231215335284395	5.123123327884472	1
557588	5.123211044714019	5.123212838152901	1
557874	5.123259015476613	5.123260807996071	1
558160	5.1233123118818975	5.123315895083847	2
558446	5.123361972330359	5.123363763013792	1
558732	5.123551183751781	5.12355297351861	1
559017	5.1236384582222	5.123642035930929	2
559303	5.123718270776306	5.123728998414098	6
559589	5.123830168212742	5.123835529290247	3
559875	5.123849073453896	5.123854431792811	3
560160	5.123919951442445	5.123927092259354	4
560446	5.124031574852885	5.124036927732556	3
560732	5.1240931496686475	5.124100283201244	4
561018	5.124190311184312	5.124206353450335	9
561304	5.124358636318288	5.124363981015635	3
561589	5.1244824952055685	5.124489617852202	4
561875	5.124533036707453	5.12453659621802	2
562161	5.124654680776503	5.124658238476166	2
562447	5.124729974557603	5.124733530448202	2
562733	5.124798083638244	5.124801637721619	2
563018	5.124825494033939	5.124829046318235	2
563304	5.124968045673384	5.1249751466348545	4
